EllipseID,X,Y,Length,StrokeScale,Angle,color
20418,441,697,4,1,257.421901492692,#9B7D83
20419,421,510,2,1,12.316935348143105,#30172C
20420,611,475,1,1,-74.76585954470178,#B1A573
20421,497,39,1,1,-55.03060956358277,#DFD088
20422,501,2,1,1,-89.13144132058275,#D3DF99
20423,135,202,1,1,-25.75291968444185,#D1A48C
20424,161,90,1,1,39.96257068487992,#D3DF99
20425,587,236,3,1,57.81102983626364,#BB6A7B
20426,736,86,2,1,-60.43201709249706,#D1A48C
20427,627,274,2,1,54.17357865464274,#B7A6B3
20428,338,498,2,1,146.46469041653899,#DFD7B3
20429,546,340,4,1,66.26822581729647,#A6939F
20430,30,429,2,1,-27.243752458776044,#C28D83
20431,324,399,4,1,120.80754534760382,#B782AA
20432,123,604,1,1,-14.550265461121569,#A6939F
20433,631,390,1,1,-60.96091459136835,#9B5F6A
20434,612,619,2,1,-31.081050006953106,#B19A88
20435,303,621,2,1,111.4496588874848,#A680A6
20436,345,268,4,1,164.0700330114949,#DD65AB
20437,343,344,2,1,266.1438546357321,#2F4E75
20438,117,455,2,1,-27.54693838662054,#A6808A
20439,606,177,3,1,94.3865674774834,#D3DF99
20440,51,81,1,1,78.71492698398175,#DFB899
20441,146,497,2,1,-82.6273032583226,#BB80A2
20442,82,1,1,1,66.88481335540315,#B19A88
20443,425,325,2,1,241.6949625571926,#0F0711
20444,21,242,1,1,-13.472873208188886,#D1C5A5
20445,161,572,2,1,-89.50636736848651,#A6808A
20446,633,574,2,1,-51.17576148996275,#B17873
20447,76,394,2,1,-85.06447707109834,#C6B5ED
20448,197,15,1,1,177.67620464299483,#C2BB83
20449,441,314,1,1,75.28089797323717,#070711
20450,367,313,5,1,-49.34472849149924,#3D4275
20451,494,231,5,1,-56.36690655261157,#A6808A
20452,43,98,1,1,75.14036344524929,#C2BB83
20453,739,103,2,1,-82.23867956729902,#DFB899
20454,724,64,1,1,-37.87708182279914,#DFB899
20455,25,491,2,1,-42.9891200911695,#C39ED4
20456,651,198,2,1,44.675730266942004,#C2B09A
20457,107,511,2,1,-30.809106826168104,#B19A88
20458,221,452,4,1,-77.75129957881984,#8C4D6E
20459,678,547,2,1,42.92461588514612,#D1A48C
20460,394,299,3,1,48.0153010801542,#281153
20461,68,159,2,1,-35.61603638472623,#D1C5A5
20462,553,365,4,1,90.59683174276574,#070711
20463,195,438,3,1,-63.23910866317604,#8C424D
20464,612,288,4,1,70.4162116542479,#A6939F
20465,261,426,3,1,200.98739144226124,#8C5E66
20466,285,275,2,1,-54.1919543578135,#B5CDED
20467,416,520,3,1,-21.09933073693452,#7C3A58
20468,235,20,1,1,108.68268893897832,#DFD7B3
20469,4,687,2,1,-5.937021633856986,#A3A6ED
20470,102,656,2,1,-4.1072297383514496,#B782AA
20471,163,404,2,1,-47.01698371011224,#D1A48C
20472,135,75,1,1,81.16413147839536,#DFD7B3
20473,119,215,1,1,-0.1912293572526096,#DD65AB
20474,386,347,3,1,192.57107010972555,#070711
20475,469,258,5,1,-53.44376931436619,#B19A88
20476,279,408,4,1,-46.80496887520721,#30172C
20477,531,186,2,1,28.15418747996651,#DFB899
20478,389,649,2,1,209.40892770475625,#7C494E
20479,333,237,3,1,-17.69305316921377,#B790A0
20480,380,165,3,1,-62.07547605874302,#9EA1D4
20481,728,31,1,1,-83.79929418904732,#D1C5A5
20482,724,279,2,1,-20.359385347352912,#C2B09A
20483,236,475,4,1,39.006395532724696,#B7A6B3
20484,101,665,2,1,128.50067178402983,#9B726B
20485,728,464,1,1,226.4981046540336,#A6808A
20486,95,449,2,1,-18.125236772510746,#D1A48C
20487,177,630,3,1,95.49449624318872,#B790A0
20488,345,2,1,1,-78.5319759866833,#CBD18C
20489,7,593,1,1,34.572319951004204,#C2B09A
20490,440,610,4,1,242.70436955494142,#0B0B53
20491,531,594,4,1,247.77338434459267,#190635
20492,436,691,2,1,-77.30000415339418,#8C5E66
20493,603,436,2,1,84.80346530965697,#B19A88
20494,706,186,2,1,-69.00494826228555,#D1C5A5
20495,408,340,5,1,100.03062703980198,#0A0611
20496,366,457,5,1,228.24310845601102,#B782AA
20497,603,625,4,1,60.17113298691442,#A6939F
20498,156,417,2,1,-15.582020339956273,#B7A6B3
20499,281,604,2,1,250.1045517677875,#9B5F6A
20500,395,230,4,1,268.50780258118436,#8C4D6E
20501,682,381,2,1,-40.460412061868624,#A67392
20502,36,242,2,1,-48.92749202662455,#C0B7D4
20503,231,305,4,1,56.19837301085775,#D1A48C
20504,738,255,2,1,-51.47440244115123,#C2B09A
20505,178,140,2,1,13.462506315000397,#DFD088
20506,613,146,2,1,8.956249346860247,#C0B7D4
20507,458,665,2,1,197.1141572148257,#0C0911
20508,335,91,2,1,237.69122268870544,#C0B7D4
20509,158,511,2,1,240.60038910958409,#A3A6ED
20510,319,151,2,1,62.4045222941652,#D1D3ED
20511,457,41,1,1,31.032366906220098,#D1D3ED
20512,628,398,2,1,-34.28322988025583,#B19A88
20513,281,425,3,1,185.10998247474188,#7C494E
20514,512,255,4,1,76.03807040190205,#070711
20515,474,362,2,1,-76.97924471623068,#070711
20516,534,473,3,1,34.50661283500623,#301D26
20517,535,666,2,1,221.22955645817535,#B790A0
20518,504,39,1,1,-50.0700397987344,#CBD18C
20519,231,604,3,1,211.07662458820874,#A680A6
20520,662,333,2,1,1.0334646488047952,#C2B09A
20521,306,698,3,1,16.212894053792283,#B790A0
20522,250,88,2,1,147.11811678814632,#D1D3ED
20523,3,493,1,1,98.63449671298322,#C2B09A
20524,249,624,3,1,-56.205511967685624,#8C5E66
20525,3,595,1,1,62.607679326505234,#B7A6B3
20526,245,242,3,1,88.7144118625425,#C0B7D4
20527,513,13,1,1,20.75113418464403,#C2BB83
20528,152,642,2,1,-54.69937485903333,#B19A88
20529,410,521,3,1,-29.346283899312,#4E2B31
20530,213,124,2,1,30.732562054469312,#DFD7B3
20531,708,81,2,1,263.2979991064601,#CBD18C
20532,549,609,3,1,74.22353325800373,#432F75
20533,560,40,1,1,-18.940735220676203,#DFD7B3
20534,436,232,3,1,12.760241139240435,#0C0911
20535,142,390,1,1,15.392501059139263,#C2BB83
20536,110,203,1,1,-44.45212814367747,#DFD7B3
20537,375,292,5,1,-65.8218215258866,#BB5C92
20538,720,259,2,1,-44.22138064772716,#D1BA7C
20539,148,455,1,1,-50.15609491823878,#A680A6
20540,604,131,2,1,-21.599388089320144,#D1C5A5
20541,557,647,3,1,64.79853148746332,#4E2B4A
20542,408,144,4,1,-60.243716150029826,#9B5F6A
20543,71,379,2,1,-79.14309174654358,#DFB899
20544,322,122,1,1,39.734434751765015,#D1D3ED
20545,269,565,3,1,-9.139040002461343,#B19A88
20546,99,473,2,1,-21.509489774119075,#C2B09A
20547,204,455,3,1,113.65126058670232,#C28D83
20548,634,364,2,1,-29.22355781572277,#B19A88
20549,326,61,3,1,-31.21127099947803,#DFD7B3
20550,351,496,2,1,227.21827769337816,#DD76D9
20551,210,488,4,1,265.43654689265094,#C39ED4
20552,689,554,2,1,28.541426418341217,#D1A48C
20553,733,357,2,1,20.192914579895756,#B7A6B3
20554,94,482,1,1,-8.266999731802812,#C28D83
20555,112,473,2,1,8.176579787775594,#D3DF99
20556,322,490,3,1,97.54094295493691,#BB80A2
20557,443,239,5,1,77.60663525131807,#8C4D6E
20558,638,651,2,1,-85.37519997485632,#A680A6
20559,211,595,3,1,195.79045260989534,#A680A6
20560,726,222,2,1,-67.09983606149942,#CBD18C
20561,542,666,3,1,228.34298921786535,#9B726B
20562,28,574,2,1,-38.66123167489977,#B790A0
20563,705,120,2,1,-85.99120857217639,#B7A6B3
20564,358,410,2,1,40.436984706859846,#C6B5ED
20565,23,333,1,1,247.17500981355013,#C2BB83
20566,231,382,2,1,222.39130460192757,#0B0B53
20567,30,179,2,1,49.756091788460616,#C2B09A
20568,13,206,2,1,77.68191068709129,#D3DF99
20569,362,569,4,1,-7.53841707706593,#A3A6ED
20570,31,113,1,1,80.43628432811516,#D3DF99
20571,121,480,2,1,-3.086595542463982,#B19A88
20572,272,549,3,1,89.9820023107921,#DD76D9
20573,678,428,1,1,-49.03529718360295,#B1A573
20574,739,252,2,1,-50.233041153215225,#CBD18C
20575,724,126,2,1,-85.89428602962971,#D1BA7C
20576,244,128,2,1,25.24425986024211,#D1D3ED
20577,193,202,3,1,48.43678834970859,#D1C5A5
20578,643,317,2,1,24.559348848943955,#B290B7
20579,406,189,3,1,-84.68688379331175,#301D26
20580,607,251,3,1,86.60755993170716,#D1A48C
20581,15,547,1,1,-67.228279442536,#9EA1D4
20582,415,246,3,1,233.89317931336225,#DD90BF
20583,145,307,1,1,42.44167214195194,#C2B09A
20584,711,550,2,1,45.00449880776966,#B1A573
20585,612,89,1,1,-56.27161431344814,#DFD7B3
20586,547,528,1,1,-0.9283993608002845,#0D0C35
20587,92,629,2,1,3.396229944906864,#A6808A
20588,722,532,2,1,30.139595943522927,#A680A6
20589,342,177,4,1,-78.98003468164018,#D1D3ED
20590,407,661,2,1,166.4742560539686,#7C494E
20591,653,274,2,1,45.023437717667925,#C0B7D4
20592,303,445,4,1,88.17518206257773,#8C5E66
20593,592,319,3,1,56.04267408889035,#8C594D
20594,628,280,2,1,48.64848615366653,#B7A6B3
20595,98,494,1,1,-46.41102516305523,#BB80A2
20596,499,603,6,1,86.2929340450613,#070711
20597,56,108,1,1,85.58919708534815,#DFD7B3
20598,598,572,4,1,88.87813300313957,#BB80A2
20599,167,536,3,1,-77.85415547771441,#8C5E66
20600,199,477,3,1,-26.24694384322372,#9B7D83
20601,48,36,2,1,111.85563271562987,#D3DF99
20602,636,439,2,1,-65.90285941251148,#C28D83
20603,208,581,3,1,189.04632973262778,#8C5E66
20604,356,475,4,1,-11.769156513597963,#B790A0
20605,266,528,3,1,4.443762472399683,#7C494E
20606,415,551,3,1,183.54803108803918,#30171A
20607,242,565,4,1,-8.35846342591907,#A680A6
20608,499,195,4,1,173.67310080434135,#061535
20609,61,509,2,1,259.82103107173316,#B7A6B3
20610,52,562,2,1,-47.49606586294641,#A6939F
20611,595,359,2,1,133.33887730633842,#B19A88
20612,524,532,1,1,197.33216467884432,#281153
20613,118,541,1,1,256.38802145151135,#A6939F
20614,177,413,2,1,-8.806978699829259,#C2B09A
20615,103,443,2,1,-43.51791772750917,#A680A6
20616,124,105,2,1,27.44648680340054,#DFD7B3
20617,376,143,2,1,-81.89686498048312,#D1D3ED
20618,146,234,1,1,-1.1165434792541618,#DFD088
20619,463,86,6,1,0.2104589808080135,#D3DF99
20620,306,251,4,1,-82.70881251842692,#C0B7D4
20621,618,183,2,1,29.773347986391727,#D1C5A5
20622,255,539,3,1,212.90759050406564,#C28D83
20623,79,405,2,1,-59.58061954750579,#C0B7D4
20624,585,595,4,1,103.38551969309019,#112A53
20625,357,228,3,1,-23.97394653659201,#9EA1D4
20626,694,669,2,1,82.6843491214491,#9B7D83
20627,294,167,2,1,-16.82067600902836,#D1D3ED
20628,442,38,1,1,-20.279947040305657,#DFD7B3
20629,579,508,3,1,-85.71216405084499,#4E2B4A
20630,461,400,2,1,-71.40119560113854,#0F0711
20631,310,115,1,1,-7.110944751481824,#D1D3ED
20632,8,538,2,1,76.21530625069337,#B790A0
20633,214,325,2,1,60.564578173019804,#281153
20634,114,645,1,1,-44.78634247718202,#A6939F
20635,644,351,1,1,-16.07505229682974,#B19A88
20636,704,352,2,1,11.070771873137701,#C2BB83
20637,538,593,3,1,78.07173328343008,#1B1C53
20638,236,586,3,1,210.50642150229123,#8C4D6E
20639,650,132,1,1,-41.03342102682416,#DFD088
20640,335,474,2,1,-8.375565366193342,#C0B7D4
20641,258,251,4,1,212.15028060561374,#B5CDED
20642,83,445,2,1,-38.5339911814589,#B5CDED
20643,103,274,1,1,-3.9262244177881485,#B17873
20644,106,677,2,1,6.925450839787445,#B19A88
20645,317,655,2,1,227.64283561619104,#BB80A2
20646,0,359,2,1,49.23032517299202,#DFD088
20647,268,438,4,1,261.7391873712751,#9B5F6A
20648,658,535,2,1,1.3579219063334023,#A6808A
20649,617,340,4,1,104.9980295187184,#D1A48C
20650,499,227,5,1,-63.63120916326744,#3D4275
20651,707,130,2,1,-55.35504548318903,#D1C5A5
20652,131,86,1,1,73.65393717012861,#D1D3ED
20653,353,263,3,1,175.01375979026764,#8C594D
20654,86,615,1,1,-22.413888829665936,#9B726B
20655,103,303,1,1,-0.10512295831875917,#D1C5A5
20656,550,664,5,1,234.11016717551823,#9B7D83
20657,11,531,1,1,112.4026034459527,#A680A6
20658,23,399,1,1,77.5259976697363,#A6939F
20659,622,685,4,1,77.9795261209991,#A67392
20660,261,100,1,1,163.07685314153196,#C6B5ED
20661,78,281,2,1,-83.77270678877832,#C2B09A
20662,645,11,2,1,-57.44174190431079,#D3DF99
20663,660,225,1,1,43.4619983561386,#D3DF99
20664,106,90,1,1,73.60674905211881,#D3DF99
20665,0,386,1,1,66.89694884421883,#B290B7
20666,388,389,4,1,240.42992126466544,#9EA1D4
20667,507,410,1,1,112.4455955900555,#0C0911
20668,481,605,2,1,-33.06856054572782,#040235
20669,53,435,2,1,-50.05056209640591,#DFD7B3
20670,710,522,2,1,33.41450540859581,#D1BA7C
20671,690,668,2,1,70.85258852835362,#B790A0
20672,216,22,1,1,110.06516610310041,#DFD7B3
20673,629,154,2,1,2.744816414515057,#D1C5A5
20674,582,406,3,1,89.21599133401935,#B790A0
20675,619,570,2,1,-50.53151271236024,#9B6B86
20676,168,84,2,1,-72.4485074838305,#DFB899
20677,408,634,2,1,17.089399342627104,#7C494E
20678,697,549,2,1,33.03219593124186,#D1A48C
20679,265,213,2,1,-14.272720981962195,#D1D3ED
20680,466,485,1,1,-27.277015799395514,#0F0711
20681,361,230,3,1,-27.10894316618456,#9EA1D4
20682,388,383,4,1,238.42557104750745,#B5CDED
20683,512,189,5,1,80.11339505860064,#9B726B
20684,664,265,2,1,41.87322707850657,#CBD18C
20685,606,582,2,1,24.947883333522213,#B790A0
20686,148,139,2,1,15.650851629248649,#DFB899
20687,627,620,2,1,-38.91761031678746,#A6808A
20688,164,315,1,1,-25.312984348473734,#C2BB83
20689,486,511,2,1,-66.8012074019187,#040235
20690,556,300,3,1,-89.57861280067289,#040235
20691,677,224,1,1,17.139225648038533,#D1C5A5
20692,88,32,1,1,0.01838751996686483,#9EA1D4
20693,139,481,2,1,-19.74064674120683,#B790A0
20694,161,28,2,1,64.3083481235119,#C39ED4
20695,315,299,3,1,-55.84059072783069,#7C494E
20696,524,534,2,1,202.67413461099267,#301420
20697,369,174,6,1,68.44845981591304,#C0B7D4
20698,579,99,1,1,-79.66274859388659,#DD90BF
20699,478,573,2,1,218.78370125040576,#0C0911
20700,202,700,4,1,-30.536443283663274,#A680A6
20701,657,320,2,1,28.028928493744253,#D1A48C
20702,625,630,2,1,233.7541821547487,#9B726B
20703,27,545,1,1,-57.24450418599406,#B7A6B3
20704,139,386,1,1,82.9634682097306,#D1A48C
20705,296,517,5,1,254.1736619844886,#D1A48C
20706,46,641,2,1,-43.79040024008907,#C2B09A
20707,437,428,2,1,137.02725076322372,#2F4E75
20708,463,553,2,1,210.10326543041143,#301420
20709,690,174,1,1,-60.869151130855414,#D1C5A5
20710,109,623,1,1,-73.82015650212142,#A6939F
20711,669,51,1,1,-67.7797807260041,#D3DF99
20712,557,105,1,1,-29.12904164787237,#C2B09A
20713,402,104,3,1,-89.2694623715891,#DD76D9
20714,156,642,2,1,-47.63433032760156,#C39ED4
20715,83,195,2,1,-66.1659098307421,#D1BA7C
20716,370,437,4,1,-0.5584280044070908,#7C3136
20717,634,537,2,1,-75.0096881551101,#9B7D83
20718,664,109,1,1,-51.06379790531403,#D1BA7C
20719,562,630,2,1,171.03855407092288,#112A53
20720,85,402,2,1,-76.514710390293,#B7A6B3
20721,73,242,2,1,-55.45170263470186,#C2BB83
20722,319,689,3,1,-29.54883189355448,#A680A6
20723,450,627,3,1,259.3745933618202,#4E2B4A
20724,563,66,1,1,-13.072528135746197,#DFD088
20725,203,302,5,1,-69.68412170679528,#190635
20726,608,79,1,1,-71.28580158151723,#DFD7B3
20727,578,190,3,1,36.97956820437289,#B782AA
20728,387,34,1,1,-36.175759417347365,#D1D3ED
20729,401,244,4,1,101.75262324045637,#190635
20730,232,636,4,1,-61.18171705240729,#B19A88
20731,81,307,2,1,-84.68585006376063,#B290B7
20732,669,625,2,1,-16.73953653477848,#A680A6
20733,618,221,2,1,51.75204313656407,#C2B09A
20734,470,320,3,1,-42.680893623534985,#2F4E75
20735,650,599,2,1,-55.24335064772805,#9B6B86
20736,417,43,1,1,-73.13804192112727,#D3DF99
20737,341,403,4,1,131.92845287139335,#7C4B3A
20738,270,22,1,1,68.43752010029982,#D1D3ED
20739,457,46,1,1,84.15557927202254,#DFD7B3
20740,287,620,3,1,103.15092287426964,#A6808A
20741,284,660,4,1,101.54694040126668,#A680A6
20742,28,94,2,1,73.59856607260737,#C2B09A
20743,326,89,3,1,247.5558671647822,#B7A6B3
20744,514,185,5,1,84.75636417738895,#9B726B
20745,673,434,1,1,20.13083855023453,#C28D83
20746,279,629,3,1,47.54527452648702,#7C494E
20747,230,627,3,1,-71.874716110364,#BB80A2
20748,556,672,6,1,243.27474419784593,#4E2B4A
20749,616,561,2,1,-67.70188625942444,#C28D83
20750,394,604,1,1,23.060412698749673,#8C594D
20751,131,72,1,1,64.87127828132695,#DFD7B3
20752,55,388,2,1,-86.3375408147119,#C2B09A
20753,524,259,6,1,75.36774528062226,#B5CDED
20754,36,27,2,1,76.15084025570081,#D1C5A5
20755,387,203,3,1,-73.57473119952479,#B19A88
20756,221,62,2,1,20.321068569138447,#C6B5ED
20757,377,506,5,1,245.32130211518475,#A680A6
20758,313,512,4,1,150.06206500876215,#9EA1D4
20759,167,698,3,1,-1.3514151158788508,#DF5B9A
20760,303,170,2,1,-16.82929488488611,#D1D3ED
20761,100,327,1,1,258.06313203274647,#C0B7D4
20762,573,91,1,1,-80.74734873364542,#D1C5A5
20763,442,130,3,1,60.85411047706904,#4E3442
20764,134,285,1,1,-38.09774178406823,#BB80A2
20765,203,524,3,1,-31.590554954385837,#A6808A
20766,55,361,2,1,-65.17123364511005,#B7A6B3
20767,595,394,3,1,90.40682138781257,#B290B7
20768,311,247,4,1,-53.042736687968784,#BB80A2
20769,381,234,3,1,-34.27098255769869,#B790A0
20770,306,159,2,1,-12.946363266603228,#D1D3ED
20771,100,603,1,1,-49.83099301633629,#B19A88
20772,121,544,1,1,238.50090028601875,#A6939F
20773,669,693,2,1,-32.52766615913633,#A680A6
20774,410,442,3,1,28.29281630196241,#262C75
20775,721,388,1,1,53.890727174619414,#C29E74
20776,316,655,2,1,221.13912386908737,#9EA1D4
20777,589,387,3,1,50.59159981434678,#9B6B86
20778,317,282,4,1,-68.03394138331956,#281153
20779,304,92,2,1,198.9023721539581,#D1D3ED
20780,298,520,5,1,-75.89033252806985,#C0B7D4
20781,485,543,2,1,-77.7831008377658,#190635
20782,312,39,1,1,4.643640302831386,#DFD7B3
20783,682,536,2,1,34.84210720785092,#A680A6
20784,178,301,1,1,-32.46587854719782,#C2B09A
20785,529,42,1,1,-23.161780614114818,#DFD088
20786,143,674,2,1,115.52272603302677,#C2B09A
20787,395,202,4,1,-71.04919695618273,#A6939F
20788,283,472,2,1,-52.196469499459255,#9EA1D4
20789,658,23,1,1,268.2947210156831,#D3DF99
20790,6,112,2,1,69.28893040153946,#A6939F
20791,497,100,6,1,41.836631251409784,#9B5F6A
20792,470,169,3,1,-16.3146884167884,#A67392
20793,175,381,2,1,238.95027394700904,#B1A573
20794,197,679,2,1,220.40411497346798,#A6939F
20795,682,609,2,1,33.077172117902236,#B19A88
20796,78,224,2,1,-57.84910926065601,#DFD088
20797,618,203,2,1,59.53407166147946,#B7A6B3
20798,149,595,2,1,-19.721247346499098,#A67392
20799,23,156,2,1,86.51215970834384,#CBD18C
20800,31,561,2,1,-52.68751866975478,#A6939F
20801,357,68,2,1,37.88371959149529,#8C5E66
20802,412,78,3,1,63.305254445164664,#DD90BF
20803,8,146,1,1,83.68079944449451,#C39ED4
20804,321,276,3,1,239.04231463126598,#4E3442
20805,33,548,2,1,-68.93423907691425,#9EA1D4
20806,484,176,2,1,-33.46964296754655,#9B5F6A
20807,438,365,1,1,252.7497167415145,#070711
20808,742,264,2,1,-58.37139742389593,#C2B09A
20809,278,180,2,1,-20.703077315885764,#C6B5ED
20810,295,84,2,1,175.56817585254578,#D1D3ED
20811,0,99,2,1,107.76851438730655,#DFD7B3
20812,105,508,2,1,-29.67793724695744,#A680A6
20813,467,590,2,1,266.1272879321092,#0B0B53
20814,402,204,3,1,-54.11294399318945,#A67392
20815,28,328,2,1,-74.07718054170803,#DFD088
20816,317,496,2,1,19.88845621864614,#8C4D6E
20817,572,362,4,1,154.0285827681558,#4E253A
20818,544,41,1,1,-29.33359244152838,#D3DF99
20819,445,180,3,1,219.9385749031318,#9B6B86
20820,723,148,1,1,-79.60393402544042,#C29E74
20821,466,64,2,1,-18.088591349537793,#DFD7B3
20822,564,147,2,1,-7.432418847448531,#B7A6B3
20823,227,667,2,1,235.06954263307733,#B17873
20824,151,100,1,1,1.5043845886163325,#D3DF99
20825,317,22,1,1,262.40516153387455,#C2B09A
20826,64,427,2,1,-56.18874281359092,#D1A48C
20827,75,323,2,1,247.68499626394862,#9EA1D4
20828,80,369,2,1,257.4484880090346,#C2B09A
20829,41,667,1,1,268.70698881301496,#B782AA
20830,87,620,1,1,-27.36963598972089,#B19A88
20831,212,367,2,1,-81.4029746063884,#0D0C35
20832,46,106,1,1,86.92868395392158,#A6939F
20833,341,515,2,1,22.559264571684764,#C0B7D4
20834,192,558,3,1,146.41698176748528,#A58DD4
20835,472,348,3,1,-71.70132541840263,#061535
20836,205,149,2,1,35.506270585382495,#DFB899
20837,201,313,4,1,-56.82122490679819,#0D0C35
20838,149,335,1,1,63.94232981835969,#D1C5A5
20839,173,538,2,1,228.53870285185124,#7C3A58
20840,535,238,5,1,253.0418724881031,#D1D3ED
20841,75,640,1,1,-4.674407085593543,#B19A88
20842,434,390,2,1,112.6163442681323,#0C0911
20843,353,539,2,1,225.12290283088547,#DD90BF
20844,563,164,3,1,-14.756900670438256,#CBD18C
20845,168,4,1,1,80.4325567017116,#D3DF99
20846,15,154,2,1,78.46297252933337,#C2B09A
20847,616,604,2,1,-63.37363742033517,#B19A88
20848,551,255,4,1,-88.4374637559705,#070711
20849,191,132,2,1,89.56942617341984,#C0B7D4
20850,383,118,3,1,185.2888052473284,#BB5C92
20851,530,197,4,1,9.076453104866218,#C2B09A
20852,566,397,4,1,68.2474619505643,#8C5E66
20853,419,624,2,1,-0.2777008164571839,#4E3442
20854,414,525,3,1,-28.963344167680802,#4E3442
20855,63,461,2,1,-43.978840329086864,#A680A6
20856,335,493,2,1,158.8550409200045,#B290B7
20857,662,240,2,1,42.17054949862174,#D1BA7C
20858,451,485,1,1,150.6180672628399,#190635
20859,94,45,1,1,125.2332046679472,#DFD7B3
20860,716,509,1,1,100.81664233669264,#C28D83
20861,609,219,3,1,102.90122257031004,#B19A88
20862,393,569,3,1,-30.010968812143773,#8C4D6E
20863,10,173,2,1,82.21128673070983,#D1C5A5
20864,161,506,3,1,215.83700045270555,#A58DD4
20865,636,465,1,1,-61.41276567161103,#B19A88
20866,215,303,5,1,81.46204099338631,#112A53
20867,361,198,6,1,154.40767292686064,#4E253A
20868,484,454,2,1,179.1994567544757,#0A0611
20869,711,448,1,1,178.1143806525469,#9B7D83
20870,89,245,2,1,-41.445658720823275,#B1A573
20871,163,630,2,1,-44.79344337692689,#B1A573
20872,412,674,3,1,156.49286644064443,#7C4B3A
20873,461,567,3,1,260.2925294413054,#281153
20874,34,630,2,1,-61.276098677263775,#B19A88
20875,631,165,1,1,21.34097447402506,#C2B09A
20876,380,561,4,1,247.4573563760554,#9EA1D4
20877,319,657,2,1,254.18342148905802,#B782AA
20878,694,520,2,1,61.54381306995471,#C2B09A
20879,493,248,4,1,-53.2428476420464,#3D4275
20880,612,368,2,1,-27.914492616442843,#C0B7D4
20881,460,363,3,1,-68.17052457765502,#190635
20882,86,19,1,1,96.27057900770433,#D3DF99
20883,529,588,4,1,249.33147646209443,#061535
20884,106,601,1,1,257.51738995522686,#9B7D83
20885,287,423,4,1,149.27116987409522,#9B6B86
20886,135,248,1,1,-47.597059293142735,#D1A48C
20887,82,211,2,1,-60.181281775129406,#C2B09A
20888,504,324,1,1,3.355312717641951,#0D0C35
20889,503,42,1,1,-45.7213173725265,#DFD7B3
20890,407,516,2,1,-28.993045467570553,#4E3442
20891,79,16,1,1,100.53153218161896,#DFD7B3
20892,334,54,3,1,-46.055277824803795,#DFD7B3
20893,178,81,3,1,-67.31893182939535,#DD90BF
20894,199,71,2,1,52.47211748054307,#D1D3ED
20895,288,310,3,1,77.32918790874074,#1B1C53
20896,726,284,2,1,-6.060958834075635,#D3DF99
20897,582,452,5,1,84.2599175589214,#9B6B86
20898,361,464,4,1,216.2484998200396,#9EA1D4
20899,161,166,2,1,-49.35286806070931,#D1C5A5
20900,57,439,2,1,-53.64510677434515,#C39ED4
20901,6,81,2,1,89.76394342242654,#D3DF99
20902,620,145,2,1,3.0039466615896373,#DFD7B3
20903,314,131,2,1,-17.477462927345968,#A6808A
20904,233,201,6,1,127.05955083724234,#A3A6ED
20905,583,383,3,1,47.798679091546205,#C0B7D4
20906,454,433,1,1,-73.93352237535169,#30172C
20907,209,517,4,1,-31.72994522035735,#C6B5ED
20908,133,275,1,1,1.0535820618331684,#C2B09A
20909,66,416,2,1,-50.34634126421847,#C0B7D4
20910,329,183,2,1,-28.125196886074235,#C0B7D4
20911,328,180,2,1,-24.987924337874986,#C6B5ED
20912,439,185,3,1,84.60356230767174,#9B5F6A
20913,460,177,2,1,116.5072955547048,#B790A0
20914,42,185,2,1,-2.2632713009740257,#DFB899
20915,321,681,2,1,-70.60849748247205,#B782AA
20916,42,223,2,1,-36.20501526574384,#DFD7B3
20917,234,53,1,1,128.9743601267652,#C2BB83
20918,580,696,2,1,65.41161339637625,#040235
20919,522,373,1,1,40.31501994237827,#0C0911
20920,142,41,1,1,239.18995999116132,#DFD7B3
20921,27,439,2,1,-12.611475520183774,#B7A6B3
20922,617,39,1,1,-48.77851162476824,#D1BA7C
20923,46,658,1,1,-51.65592688667158,#A680A6
20924,567,529,3,1,62.98166172621779,#1B1C53
20925,393,598,2,1,2.2003716087421736,#8C5E66
20926,487,700,2,1,75.14601954067443,#0D0C35
20927,620,23,1,1,262.52719171161755,#D3DF99
20928,205,201,2,1,19.280006687548564,#D1D3ED
20929,617,556,2,1,-69.01180924683678,#B18765
20930,5,288,1,1,-11.062447152204442,#D1BA7C
20931,236,40,1,1,67.56280729249998,#B7A6B3
20932,199,195,2,1,42.91122770202268,#C0B7D4
20933,346,430,3,1,244.0133338130472,#A67392
20934,158,78,1,1,48.811386015593364,#DFD088
20935,261,538,3,1,215.52868615697645,#B782AA
20936,527,473,2,1,42.556168287766425,#0D0C35
20937,335,219,2,1,-37.919452831165785,#A3A6ED
20938,671,420,1,1,-62.23415808810233,#BB5C92
20939,483,322,3,1,-68.36880402088755,#0F0711
20940,372,40,2,1,-4.111434241087267,#DFB899
20941,72,452,2,1,-57.67105373084826,#C2B09A
20942,361,188,5,1,112.2183846027688,#301420
20943,90,365,2,1,-78.05146070796411,#C2BB83
20944,652,671,2,1,253.60075147397254,#DFB899
20945,310,315,3,1,72.51434559409387,#3D4275
20946,576,241,5,1,76.79042039109531,#8C424D
20947,531,398,1,1,-3.0826917256451907,#0C0911
20948,63,633,2,1,-40.138150768472485,#A6939F
20949,510,195,5,1,99.12657158772872,#8C424D
20950,669,178,2,1,-44.28999622053115,#D1C5A5
