EllipseID,X,Y,Length,StrokeScale,Angle,color
5270,102,475,3,2,-14.875574005822443,#AFA59E
5271,856,677,4,2,74.94822825352617,#CABFB7
5272,910,183,3,2,101.50183648481917,#CABFB7
5273,329,501,3,2,-52.22525526460038,#32111F
5274,669,374,3,2,60.55279225225431,#DCB9A2
5275,562,49,2,2,64.71104783729831,#DCD3CD
5276,848,510,3,2,47.29538501753123,#DCD3CD
5277,781,567,5,2,62.76681323317031,#8A2D4B
5278,57,498,2,2,258.8756609522466,#D3ACAC
5279,531,262,6,2,145.66403441098802,#B47F6D
5280,159,77,3,2,17.36180254805015,#DCB9A2
5281,128,527,3,2,-64.04542618737827,#BAB193
5282,532,550,4,2,-60.60701716084935,#4D1628
5283,0,45,2,2,-75.02252534178297,#CAC09F
5284,439,549,5,2,64.05496522690714,#320D0F
5285,756,466,6,2,39.84572159858885,#DCD2B3
5286,774,212,3,2,35.08339436935899,#DCD3CD
5287,931,534,2,2,0.7928708586513267,#DCD2B3
5288,395,67,3,2,51.341811628160244,#D3C8AC
5289,662,493,5,2,-84.32858913781885,#6F1513
5290,874,668,3,2,27.978897736888406,#DCD2B3
5291,812,352,3,2,47.25476009497335,#DCD3CD
5292,911,723,3,2,69.355491751534,#DCD3CD
5293,834,701,6,2,81.10020367448263,#8A2D4B
5294,39,526,2,2,157.7231873033515,#AFA789
5295,637,194,3,2,61.8071727725756,#DCB4B3
5296,110,392,2,2,-47.74145963222196,#BAB0A9
5297,1006,56,3,2,120.41678026467486,#DCD3CD
5298,16,729,3,2,-1.8506833848940545,#DCB4B3
5299,493,366,5,2,132.2026621109182,#D3ACAC
5300,782,333,2,2,93.29618202300891,#DCD3CD
5301,63,287,3,2,46.792286612652894,#BAB0A9
5302,673,548,6,2,249.12432698717294,#5D262B
5303,529,567,3,2,256.281765543967,#321719
5304,828,424,2,2,147.30443630846787,#D3ACAC
5305,642,41,2,2,115.8030892243065,#AFA59E
5306,125,329,2,2,-11.51355099038561,#AFA59E
5307,922,355,2,2,166.83101031413173,#D3CAC5
5308,262,546,3,2,-74.9295480498327,#4D071C
5309,63,589,3,2,-40.10363837924672,#AFA59E
5310,880,461,2,2,66.37047900073888,#DCD3CD
5311,56,749,3,2,-44.95282118865731,#AFA59E
5312,519,368,4,2,224.9897751974001,#CD917B
5313,625,317,7,2,75.85639283158102,#7D3F29
5314,829,410,3,2,21.14166732022825,#D3CAC5
5315,521,429,7,2,-67.22041689104623,#B47F6D
5316,79,485,3,2,-44.339883172437254,#CAC09F
5317,429,259,7,2,186.0652482450195,#9A6659
5318,542,50,3,2,26.863568618079682,#D3CAC5
5319,755,451,3,2,59.23385770063341,#D3CAC5
5320,889,353,3,2,79.1406842218242,#DCD3CD
5321,487,245,7,2,139.73527710434865,#B49058
5322,903,169,3,2,83.42174032404753,#D3C8AC
5323,714,99,3,2,56.145977644230456,#DCD2B3
5324,112,621,3,2,-54.473367361423186,#AFA59E
5325,687,284,3,2,73.48026419439037,#D3C8AC
5326,160,327,3,2,-29.783284076465733,#D3AF9C
5327,42,485,2,2,-68.15754328235886,#CAC09F
5328,1000,657,3,2,48.64392801048438,#D3CAC5
5329,49,260,3,2,15.680020786221476,#AFA789
5330,493,714,5,2,-47.254947505313424,#150E0E
5331,709,395,3,2,77.59879359778454,#D3CAC5
5332,930,12,2,2,90.99225788206543,#DCD3CD
5333,53,691,3,2,-42.681587614755074,#CABFB7
5334,499,24,3,2,30.659082607810433,#D3C8AC
5335,218,0,3,2,116.83098497771063,#DCD2B3
5336,742,453,5,2,31.756078615353474,#DCD3CD
5337,407,133,10,2,-51.717748792548576,#4D465A
5338,51,98,3,2,44.76867204053569,#CAC09F
5339,279,678,3,2,148.76586162212553,#5D262B
5340,124,354,3,2,-17.7020235595553,#CABFB7
5341,66,607,3,2,-75.52798750192272,#BAB193
5342,1,73,3,2,39.45316563206462,#CABFB7
5343,965,497,3,2,71.86990051354228,#DCD3CD
5344,725,479,5,2,42.80239351356608,#8A1237
5345,362,134,3,2,56.17132527418515,#D3C8AC
5346,317,398,3,2,-40.42005302657782,#D3AF9C
5347,290,393,3,2,-59.85210151430164,#BAB0A9
5348,668,366,3,2,48.884232404730795,#CAC09F
5349,565,392,5,2,162.3197037461933,#422A21
5350,435,57,3,2,53.61683275868633,#DCD3CD
5351,659,198,3,2,60.20508483797463,#D3C8AC
5352,852,306,2,2,55.8433500312972,#BAB0A9
5353,457,372,5,2,105.90623012528178,#9A7647
5354,717,542,4,2,102.67833674800366,#422114
5355,910,353,2,2,87.55500046704124,#D3CAC5
5356,791,334,2,2,9.990374533515322,#DCD2B3
5357,716,438,4,2,29.263812652008376,#DCD3CD
5358,785,186,2,2,2.090071698795043,#DCD3CD
5359,352,483,3,2,36.09086284289742,#321A11
5360,422,641,3,2,58.08467061139792,#BA9593
5361,467,282,7,2,79.17016585840409,#CD7253
5362,315,573,4,2,192.00944692358985,#5D262B
5363,559,740,5,2,127.75866911856173,#D3C8AC
5364,859,275,2,2,114.17686943291655,#D3CAC5
5365,401,403,4,2,89.95613388066369,#321A11
5366,238,299,3,2,-23.116768671533237,#AFA59E
5367,894,726,3,2,39.260121615998685,#D3CAC5
5368,555,224,8,2,-62.041777188026515,#AFA789
5369,3,134,3,2,27.962113645704903,#DCB9A2
5370,765,418,3,2,60.23331395320442,#D3C8AC
5371,739,677,4,2,75.87905682476065,#5D262B
5372,861,89,2,2,177.56590520748904,#CABFB7
5373,731,20,2,2,112.39202047111641,#D3CAC5
5374,835,299,2,2,79.76525952332649,#D3CAC5
5375,475,158,4,2,118.57226407250546,#CD7253
5376,64,138,3,2,12.965398375393832,#CAC09F
5377,279,73,3,2,72.12328853236566,#D3CAC5
5378,57,546,3,2,-44.09714735582983,#BAB0A9
5379,458,502,3,2,93.23662893515784,#BA9B85
5380,606,383,5,2,101.60590224135775,#5D4826
5381,59,310,3,2,22.678509993069085,#BA9593
5382,99,277,2,2,29.273871620801096,#AFA59E
5383,121,737,3,2,-56.67023802215948,#AFA59E
5384,887,38,3,2,148.27615996687587,#DCB9A2
5385,957,364,3,2,90.94531652796458,#DCD3CD
5386,941,440,3,2,57.26996182279608,#D3CAC5
5387,388,606,3,2,11.73562221017815,#312C40
5388,110,657,3,2,-54.75829398788608,#CABFB7
5389,859,221,3,2,97.36041409295046,#CABFB7
5390,444,547,7,2,71.93555374948603,#320D0F
5391,885,238,3,2,92.8303183673496,#DCD3CD
5392,228,202,3,2,-8.683163409531815,#BAB0A9
5393,0,583,3,2,-21.694642143851382,#CAA19F
5394,138,441,2,2,53.13643978504546,#BAB0A9
5395,550,217,8,2,-56.956183394440416,#BA9593
5396,140,565,3,2,-37.79473382637643,#AFA59E
5397,191,739,6,2,-81.80403290365541,#32111F
5398,193,345,3,2,-69.32496145811598,#DCB4B3
5399,980,721,3,2,6.508022768971259,#DCD2B3
5400,653,30,3,2,54.7930637640398,#CAC09F
5401,683,99,3,2,77.52464601099895,#DCD3CD
5402,7,556,3,2,-18.173304231385515,#CD917B
5403,133,468,3,2,-13.98847818725001,#BA9B85
5404,666,309,3,2,77.82755489313081,#CABFB7
5405,903,146,2,2,69.09588938880908,#D3CAC5
5406,224,541,10,2,-66.5835858384981,#4D1628
5407,820,398,3,2,55.2263402792444,#D3ACAC
5408,440,750,7,2,225.36105005212497,#DCD3CD
5409,866,675,3,2,-31.666536943365145,#DCD2B3
5410,830,309,3,2,68.04505053089404,#DCD3CD
5411,139,232,3,2,31.144248612529402,#BA9593
5412,716,663,4,2,-88.43116092812377,#4D0E0D
5413,688,254,3,2,76.00926566533464,#DCD3CD
5414,136,373,3,2,-15.931951161625094,#BAB0A9
5415,150,469,3,2,6.3434125316619685,#BAB0A9
5416,169,111,3,2,32.482313920322404,#CAC09F
5417,210,747,4,2,-72.75375147717338,#32111F
5418,901,110,3,2,92.21708960707844,#DCD3CD
5419,691,123,2,2,58.743376536404945,#DCD3CD
5420,581,207,7,2,68.72786167947478,#7D3F29
5421,792,675,4,2,63.81516863453734,#8A1237
5422,434,380,8,2,40.707285742637225,#9A6659
5423,320,496,4,2,130.3159355258817,#4D0E0D
5424,471,317,6,2,124.47627286423821,#9A4752
5425,392,599,7,2,198.79864090365407,#596973
5426,422,37,3,2,70.82146437356482,#D3CAC5
5427,301,330,3,2,-41.69530715022475,#BA9B85
5428,46,614,3,2,-7.652028030200668,#BAB193
5429,657,137,3,2,71.27105663535502,#DCD3CD
5430,640,35,2,2,87.66237615590533,#DCD3CD
5431,275,396,3,2,-46.566862726029115,#BAB193
5432,808,167,2,2,134.03115133096105,#DCD3CD
5433,785,55,2,2,-14.53969709133304,#DCD3CD
5434,417,257,7,2,185.63566744882115,#7D5141
5435,136,733,3,2,-63.16483915653157,#AFA789
5436,444,91,9,2,-23.96798649904065,#D3CAC5
5437,280,384,3,2,-48.225553641222575,#BAB0A9
5438,765,655,4,2,68.10029980538877,#6F2039
5439,615,709,3,2,140.12996313603412,#5D2F1F
5440,171,165,3,2,-2.0917571211506782,#D3C8AC
5441,783,0,2,2,99.13186039762205,#DCD2B3
5442,667,227,3,2,68.72113139993364,#DCB9A2
5443,469,320,6,2,141.89458892632706,#9A4752
5444,264,155,4,2,23.8971514477701,#CABFB7
5445,324,19,3,2,45.176288811829785,#AFA59E
5446,713,313,3,2,69.83395315682625,#DCD3CD
5447,559,642,5,2,144.11419052685383,#32111F
5448,100,186,3,2,10.961409368011346,#CABFB7
5449,594,246,7,2,71.8205472146803,#7D3F29
5450,947,460,2,2,102.49590888310243,#D3CAC5
5451,879,720,3,2,33.32919665756362,#DCB4B3
5452,893,400,3,2,56.00940703797341,#DCD3CD
5453,866,593,3,2,65.50671143883362,#DCD3CD
5454,227,261,3,2,-35.90905132595701,#CAA88F
5455,629,21,2,2,137.31255446781773,#DCD3CD
5456,791,526,8,2,67.55492816484377,#CABFB7
5457,188,17,3,2,76.24793961847618,#D3CAC5
5458,608,353,6,2,78.01233612806222,#5D262B
5459,927,335,2,2,47.728680414941586,#DCD3CD
5460,715,661,4,2,261.43078160768914,#5D2F1F
5461,107,319,3,2,8.877487110518658,#CAA88F
5462,647,87,3,2,54.20431755067309,#DCD2B3
5463,24,63,3,2,61.53523931931502,#CABFB7
5464,797,694,4,2,69.23493392491928,#7D323A
5465,32,419,2,2,74.96481397553535,#CAC09F
5466,948,43,2,2,105.32293035757573,#DCD3CD
5467,18,281,3,2,28.27694289521854,#BAB0A9
5468,64,337,2,2,-81.62596163829846,#BAB193
5469,592,353,3,2,260.95738667154706,#4D071C
5470,738,604,3,2,76.22270191332801,#422114
5471,619,594,5,2,265.22903284632645,#4D1628
5472,626,679,5,2,86.9455144260816,#9A4752
5473,940,627,3,2,52.09163895434235,#D3C8AC
5474,21,543,2,2,74.63186956290821,#CAC09F
5475,394,357,5,2,267.3860692015538,#320D0F
5476,81,646,3,2,-47.823886490061824,#D3AF9C
5477,0,76,3,2,35.55965762309905,#CAC09F
5478,965,249,3,2,57.835305684411225,#D3CAC5
5479,330,180,3,2,25.20026245297757,#D3C8AC
5480,690,220,3,2,63.96384431076376,#D3CAC5
5481,870,276,2,2,85.40617421140553,#D3CAC5
5482,570,533,3,2,75.46129190828016,#6F1513
5483,685,324,3,2,67.36086836057362,#D3CAC5
5484,526,508,5,2,-71.16947905094781,#423319
5485,550,511,4,2,110.38105987584814,#42191C
5486,489,745,6,2,150.93048712175326,#DCD3CD
5487,860,696,4,2,81.3571953221385,#CABFB7
5488,208,408,3,2,-52.02292012577453,#BAB0A9
5489,467,427,5,2,153.20011627739808,#7D5141
5490,338,182,3,2,4.130191099428913,#DCD2B3
5491,430,750,7,2,168.33162169984178,#42191C
5492,190,68,3,2,41.1163933783802,#CABFB7
5493,158,69,2,2,66.20954137160854,#AFA59E
5494,984,612,3,2,72.34681207890551,#DCD2B3
5495,688,462,5,2,23.990167300098463,#7D3F29
5496,277,0,3,2,76.3249009011012,#D3CAC5
5497,953,203,2,2,95.12629894377555,#CAC09F
5498,248,193,3,2,4.045519591190768,#D3ACAC
5499,495,220,8,2,-23.36649708890424,#7D5141
5500,28,346,2,2,112.88172277018668,#BAB0A9
5501,294,256,3,2,-23.297098262724617,#BAB0A9
5502,285,233,3,2,-8.597990112667915,#BAB0A9
5503,487,499,5,2,263.45805623087176,#BA9593
5504,981,251,2,2,74.57207640652896,#DCD3CD
5505,714,610,4,2,-44.88495672143557,#7D323A
5506,264,699,3,2,125.21758438302624,#4D1628
5507,625,325,7,2,74.87801951290646,#7D323A
5508,940,284,3,2,96.20109946149567,#DCD3CD
5509,241,317,3,2,-34.46657010531213,#BAB0A9
5510,952,212,3,2,49.60591755108454,#DCD2B3
5511,321,220,3,2,24.629434283440148,#BA9B85
5512,750,193,3,2,79.59284218326646,#D3CAC5
5513,575,233,5,2,44.566264100375186,#423319
5514,978,481,2,2,5.410430533960138,#DCD3CD
5515,939,207,3,2,39.31522759490156,#D3C8AC
5516,435,75,3,2,110.94892321398193,#DCB4B3
5517,736,519,4,2,72.01787917442779,#8A2D4B
5518,812,80,2,2,226.4438135979227,#DCD3CD
5519,652,587,5,2,254.550333209376,#42191C
5520,522,406,4,2,260.14336171086165,#9A6659
5521,954,316,2,2,47.18485147318905,#DCD3CD
5522,280,366,3,2,-37.646829640746816,#CAC09F
5523,282,378,3,2,-60.823651608340526,#CAA88F
5524,128,112,3,2,14.075463072385247,#D3AF9C
5525,320,413,3,2,-89.31965114272089,#AFA59E
5526,347,56,3,2,34.60602563457314,#D3ACAC
5527,196,0,2,2,32.94497315993576,#DCD3CD
5528,822,426,2,2,115.49899270063572,#D3CAC5
5529,675,156,3,2,65.52794294228403,#DCD3CD
5530,757,57,3,2,44.5903533052538,#DCD3CD
5531,874,50,2,2,-31.537952246538012,#DCD3CD
5532,708,259,3,2,87.9096622232603,#DCD3CD
5533,90,756,3,2,-61.91193675472857,#BAB0A9
5534,745,42,2,2,158.04536072557676,#D3CAC5
5535,902,604,3,2,59.76561452519336,#75848D
5536,858,733,6,2,84.64258698377289,#CAA19F
5537,759,445,2,2,115.51995779822353,#D3ACAC
5538,957,88,2,2,130.00228414643595,#DCB4B3
5539,302,156,3,2,23.558249631409296,#CABFB7
5540,589,213,6,2,73.57174149143673,#5D3C31
5541,465,741,5,2,104.42007230989249,#321A11
5542,519,708,6,2,97.91464997406169,#DCD2B3
5543,464,580,8,2,234.86092206743578,#DCB4B3
5544,991,590,3,2,54.946769053657654,#DCD3CD
5545,918,149,3,2,91.56768104554116,#DCD3CD
5546,484,237,7,2,118.95620859358111,#422A21
5547,601,469,5,2,-26.382800284853417,#150A0A
5548,140,524,3,2,-52.54773397755358,#BAB193
5549,127,62,3,2,1.5586660919353506,#DCD2B3
5550,540,729,5,2,190.07948999464472,#50505A
5551,106,553,3,2,-47.134523459971945,#CAA19F
5552,894,381,2,2,47.103686327699556,#DCD3CD
5553,900,344,3,2,70.43132814230069,#DCD3CD
5554,306,192,3,2,27.6219074472369,#CAC09F
5555,247,111,3,2,26.994119307962528,#DCB4B3
5556,619,697,5,2,78.1619512729268,#5D262B
5557,891,705,3,2,56.917674428772514,#BAB0A9
5558,496,467,6,2,-74.74376288730647,#B47F6D
5559,620,291,8,2,74.43486491842465,#9A7647
5560,553,372,9,2,-73.55666117491805,#5D3C31
5561,665,221,3,2,68.88407846405896,#78758D
5562,549,157,6,2,84.4320338167157,#150F0C
5563,673,271,3,2,70.23450237645136,#D3ACAC
5564,227,222,3,2,7.812591833282482,#CAA88F
5565,104,578,3,2,-41.73218750370239,#BAB0A9
5566,458,462,5,2,103.27417861748059,#B45860
5567,70,501,2,2,248.0566108606154,#BAB193
5568,572,664,3,2,-54.25623409304504,#75848D
5569,289,118,3,2,30.83485767457062,#DCB4B3
5570,730,56,3,2,69.6377445858071,#DCD3CD
5571,917,107,3,2,78.33381607903412,#D3CAC5
5572,444,14,3,2,98.42806877776076,#D3CAC5
5573,243,731,5,2,97.45048310739354,#5D262B
5574,278,323,3,2,-51.78950016039988,#BAB193
5575,35,351,2,2,255.55397979012113,#BAB0A9
5576,545,125,5,2,69.61721336694626,#6F2039
5577,223,341,3,2,-45.12347704297787,#AFA59E
5578,714,464,7,2,25.437861265242034,#8A2D4B
5579,206,347,3,2,-51.67170404246369,#BAB0A9
5580,764,221,2,2,25.747189425576934,#DCD3CD
5581,835,515,3,2,45.44877527029546,#DCD3CD
5582,855,382,3,2,27.087587959820965,#D3C8AC
5583,919,145,3,2,78.42503708783389,#DCD3CD
5584,166,484,3,2,-58.67124996927103,#DCB4B3
5585,88,213,3,2,17.031029732360608,#CAC09F
5586,396,540,6,2,84.63818856696622,#32111F
5587,78,219,3,2,27.302335936784687,#D3ACAC
5588,893,700,3,2,54.516849022738555,#D3CAC5
5589,660,171,3,2,43.34836169119747,#DCD3CD
5590,44,110,3,2,18.26182592370334,#CAA19F
5591,971,529,3,2,28.480969185982474,#DCD3CD
5592,535,510,4,2,-66.11366845779875,#321A11
5593,325,712,5,2,119.03288601195564,#321A11
5594,809,241,3,2,76.31784558234148,#DCD3CD
5595,636,70,3,2,143.10900999454228,#DCD3CD
5596,249,607,3,2,-6.713207534246038,#321719
5597,567,721,6,2,207.9178071962915,#8A1237
5598,151,269,2,2,-4.747949250744483,#CD917B
5599,169,103,3,2,38.29746739918228,#BAB193
5600,959,546,3,2,25.076571295843692,#DCB9A2
5601,260,472,10,2,-38.41227260482131,#272B40
5602,455,434,5,2,150.58413882407189,#7D6032
5603,983,214,3,2,75.63667491053818,#DCD3CD
5604,729,96,2,2,66.3918822259019,#DCD2B3
5605,239,694,5,2,98.14722360329543,#321719
5606,403,229,5,2,112.37078956169177,#6F0A29
5607,794,279,2,2,51.75466889743789,#DCD3CD
5608,749,425,3,2,72.99014762137509,#DCD3CD
5609,585,409,3,2,136.38644877477086,#5D262B
5610,847,415,3,2,55.455367232684004,#DCD3CD
5611,749,397,3,2,63.09004668967705,#D3AF9C
5612,733,240,3,2,97.39274958889227,#DCB9A2
5613,568,4,2,2,74.74204530445324,#D3C8AC
5614,1005,288,3,2,84.72218369072495,#DCD3CD
5615,871,87,2,2,108.84823058965353,#DCD2B3
5616,250,336,3,2,-33.894818143161416,#AFA59E
5617,106,55,3,2,69.01212513037665,#CAC09F
5618,490,29,2,2,38.93283470546724,#DCD3CD
5619,31,63,2,2,59.87000925327034,#DCD3CD
5620,675,286,3,2,71.83309946284061,#CABFB7
5621,177,732,10,2,-84.58986249806611,#AFA789
5622,796,203,2,2,21.650439763823584,#DCD3CD
5623,600,50,3,2,144.92989438976142,#DCD2B3
5624,765,21,3,2,84.86997626896826,#DCD3CD
5625,824,573,3,2,52.6359301365165,#D3C8AC
5626,628,737,7,2,85.52583353031633,#423319
5627,437,323,6,2,-86.5168579186734,#4D071C
5628,371,201,11,2,-73.01788202759334,#423319
5629,313,644,3,2,-84.39149771621646,#5D262B
5630,39,87,3,2,33.353187294700625,#CABFB7
5631,149,282,3,2,-25.253488558126264,#DCB9A2
5632,767,237,3,2,60.73613398684759,#D3CAC5
5633,425,285,5,2,203.88934819782793,#B45860
5634,266,659,4,2,129.94224484162334,#32111F
5635,918,426,2,2,53.01471797676829,#D3CAC5
5636,56,416,3,2,-11.079133736714638,#BAB0A9
5637,811,756,4,2,75.83903305846023,#8A1D67
5638,1006,744,3,2,33.50824617925909,#DCD2B3
5639,77,532,2,2,-22.332780833290983,#D3ACAC
5640,340,471,4,2,121.7148133507124,#320D0F
5641,513,43,3,2,63.8402783807896,#D3CAC5
5642,589,454,4,2,54.404066888375255,#423319
5643,258,752,4,2,-72.64738385525516,#6F1513
5644,762,647,4,2,66.8971656998151,#6F1513
5645,915,10,3,2,106.75947772138265,#CABFB7
5646,876,555,3,2,46.906032615844005,#D3CAC5
5647,555,425,4,2,180.53157635126183,#2C3740
5648,1007,578,3,2,11.078562536906546,#D3CAC5
5649,531,39,3,2,75.45295355747676,#CAC09F
5650,915,200,2,2,206.10347941152116,#DCD3CD
5651,829,409,3,2,22.40737132551942,#DCD2B3
5652,833,403,3,2,39.917162642692325,#DCD3CD
5653,544,383,8,2,-68.4796930160945,#5D3C31
5654,42,489,2,2,-83.02948431333431,#DCB9A2
5655,512,592,7,2,156.49922116693227,#312C40
5656,305,169,3,2,28.15929975485264,#D3AF9C
5657,16,646,3,2,-45.29079047155855,#BAB0A9
5658,70,121,3,2,8.884810252924908,#D3ACAC
5659,863,458,2,2,18.82062269921181,#DCB4B3
5660,233,259,3,2,-28.836938538326635,#DCB4B3
5661,212,717,4,2,-84.57077866941862,#321719
5662,923,516,3,2,65.5495788594655,#DCD3CD
5663,893,575,3,2,53.9348728077594,#DCD2B3
5664,141,409,2,2,3.5236363049302497,#CABFB7
5665,657,638,4,2,262.7515662761207,#8A2D4B
5666,177,356,3,2,-10.771306717879654,#BAB0A9
5667,295,359,3,2,-37.33767214262846,#CAA88F
5668,427,472,6,2,93.59446990444034,#321719
5669,960,615,3,2,42.16984673889003,#DCB9A2
5670,510,301,5,2,239.12487740200476,#9A6659
5671,587,529,4,2,197.06335142245666,#321A11
5672,751,309,2,2,52.1969860137466,#DCD3CD
5673,419,185,6,2,114.3176009472659,#9A6659
5674,385,184,9,2,-71.28134700988656,#5D3C31
5675,783,627,4,2,75.8559332312469,#6F1352
5676,944,388,2,2,119.64381502171724,#DCD3CD
5677,313,474,3,2,237.3104833516776,#150E0E
5678,387,728,8,2,-83.66745330021874,#422114
5679,743,278,3,2,61.14494478797579,#D3CAC5
5680,444,6,3,2,88.83798333772944,#DCD2B3
5681,493,360,5,2,127.24486786330172,#CD917B
5682,59,161,3,2,62.41604305926255,#DCD2B3
5683,351,15,3,2,61.7554216402831,#D3CAC5
5684,300,6,3,2,71.31292810412137,#DCB9A2
5685,482,248,7,2,167.55045513957006,#4D0E0D
5686,171,649,4,2,-76.87447557554742,#BA9B85
5687,646,214,3,2,58.67384875099825,#D3CAC5
5688,859,659,3,2,6.446784074360451,#DCD3CD
5689,512,684,6,2,157.09489023751456,#6A728D
5690,628,659,4,2,240.5332266750824,#6F2039
5691,958,59,2,2,91.79709062095952,#DCD3CD
5692,6,162,3,2,21.708288622002286,#CABFB7
5693,456,668,5,2,120.54292828857723,#DCB9A2
5694,238,663,4,2,85.22831065921721,#32111F
5695,781,426,3,2,44.93650450333594,#D3CAC5
5696,365,315,7,2,-85.89976034466878,#422114
5697,77,212,3,2,47.9923887067101,#DCB4B3
5698,311,692,6,2,105.64245693066141,#6F1513
5699,48,82,3,2,48.56175085558056,#CAC09F
5700,420,629,5,2,105.77686160912525,#CD636D
5701,67,168,3,2,25.12481583681617,#BAB0A9
5702,124,375,3,2,-45.53824442076569,#D3CAC5
5703,187,587,4,2,-69.13990931421327,#AFA789
5704,362,144,3,2,73.47491381212396,#BAB0A9
5705,829,158,2,2,151.76958511246542,#D3CAC5
5706,14,176,3,2,43.28050186011003,#CABFB7
5707,222,475,3,2,-43.01863328989302,#BAB0A9
5708,164,332,3,2,-31.514795746379704,#AF8B89
5709,163,153,3,2,9.337152248577965,#DCD3CD
5710,885,596,3,2,64.6189085038275,#DCB4B3
5711,843,44,2,2,146.83785523249188,#D3CAC5
5712,443,594,4,2,170.70223155208748,#CAA19F
5713,24,515,2,2,0.6000880583120107,#DCD2B3
5714,392,690,9,2,-68.2453335020684,#150C0F
5715,791,599,4,2,69.42219397827564,#4D465A
5716,149,610,3,2,-55.37369308492387,#CAA19F
5717,770,195,2,2,16.913599144160415,#CABFB7
5718,347,258,4,2,-69.31970783368263,#D3ACAC
5719,542,124,5,2,72.01034167566809,#4D1628
5720,552,161,6,2,81.42521874423444,#7D6032
5721,551,270,6,2,-67.20946981068437,#D3ACAC
5722,212,383,3,2,-58.59269653357089,#AFA59E
5723,684,295,3,2,65.49738944085149,#DCD3CD
5724,174,281,3,2,-51.63947246233505,#AF8B89
5725,232,317,3,2,-36.04155035238726,#D3AF9C
5726,907,431,2,2,58.39246407625396,#CABFB7
5727,503,694,6,2,212.14747552337377,#32111F
5728,687,88,2,2,105.28331539653713,#DCD3CD
5729,476,204,5,2,2.157538170101489,#CD7253
5730,227,315,3,2,-39.150520517069566,#BAB0A9
5731,595,633,6,2,172.3137411294577,#85878D
5732,391,25,3,2,74.82842677286109,#DCD3CD
5733,114,754,3,2,-54.8916738846016,#AFA59E
5734,915,238,3,2,20.663171073629798,#DCB4B3
5735,333,341,3,2,38.66791866109015,#BA9B85
5736,758,78,3,2,106.61125752117906,#CABFB7
5737,658,506,5,2,265.2401760782081,#50505A
5738,135,464,3,2,-7.484173538190717,#CAA88F
5739,803,621,5,2,73.21718662496717,#7D323A
5740,190,142,3,2,19.318972706093106,#BAB0A9
5741,390,352,6,2,264.96712605716317,#150A0A
5742,348,441,5,2,4.17350217841593,#4D1628
5743,994,371,3,2,71.13612750516434,#DCD3CD
5744,250,224,3,2,-29.337433824739648,#BAB0A9
5745,605,311,6,2,75.88368941095679,#422114
5746,42,452,3,2,-9.738605283846468,#DCB4B3
5747,435,268,4,2,-87.3232044838731,#9A6659
5748,875,249,3,2,93.37329925077523,#D3CAC5
5749,884,184,2,2,142.6041602855664,#CAC09F
5750,731,282,2,2,31.652342682337398,#DCD3CD
5751,921,560,3,2,32.869198992207274,#DCB9A2
5752,622,563,3,2,247.90016912955863,#4D1628
5753,728,312,3,2,65.14174833105734,#DCD3CD
5754,559,273,6,2,214.2561049564393,#6F2039
5755,301,548,3,2,134.0961811173514,#321719
5756,550,382,8,2,-75.50361491218283,#7D5141
5757,358,501,4,2,60.28540931891777,#5D3C31
5758,785,67,2,2,160.21469580280962,#DCD2B3
5759,345,97,3,2,31.31888571329393,#CABFB7
5760,603,527,6,2,110.32870210848628,#6F2039
5761,196,425,3,2,-46.18579944986172,#AF8B89
5762,453,751,6,2,196.7556744702309,#4D071C
5763,877,696,3,2,13.827698986446364,#D3CAC5
5764,244,153,4,2,21.986798385642473,#DCB9A2
5765,446,106,9,2,-25.016327896933348,#422A21
5766,984,440,2,2,49.461678601202934,#DCD3CD
5767,604,184,7,2,71.64842497842328,#CABFB7
5768,867,672,3,2,-13.576417063241266,#CABFB7
5769,116,434,3,2,-29.567805694478537,#D3ACAC
5770,499,238,7,2,204.10009853494998,#5D2F1F
5771,813,406,2,2,109.79702401528044,#DCD3CD
5772,617,424,5,2,50.460417753768745,#5D262B
5773,684,154,2,2,30.31674594771536,#DCD2B3
5774,253,608,3,2,-7.596981089714205,#150F0C
5775,24,193,3,2,35.18191112348965,#DCB4B3
5776,269,550,3,2,267.3099083783038,#150C0F
5777,160,441,3,2,-37.58074437462176,#BAB193
5778,451,371,4,2,99.26688367202284,#B46549
5779,292,364,3,2,-29.524599406601283,#CAA88F
5780,912,163,3,2,143.36798667818272,#D3CAC5
5781,719,250,3,2,105.00128585171254,#DCD2B3
5782,451,568,3,2,29.98593328295882,#3F3E5A
5783,225,65,3,2,67.07203540991019,#DCD3CD
5784,257,446,3,2,-56.14672353577822,#CAA19F
5785,407,455,4,2,269.95021401294457,#150F0C
5786,660,426,8,2,48.75673426780522,#D3CAC5
5787,344,269,4,2,-58.86448491769468,#BAB0A9
5788,554,756,4,2,26.57146398415734,#D3C8AC
5789,419,35,3,2,80.55011085149576,#DCD3CD
5790,969,350,3,2,79.34631789326993,#CAC09F
5791,743,313,2,2,60.003599783768585,#DCD2B3
5792,923,388,2,2,81.37304727830946,#DCD3CD
5793,452,162,4,2,114.82886454623684,#B47F6D
5794,814,571,6,2,64.61760002645025,#DCD3CD
5795,978,645,3,2,20.19544247671398,#D3CAC5
5796,506,187,4,2,109.97648412252961,#CDA463
5797,618,529,4,2,-75.95137542368181,#5D2F1F
5798,638,380,8,2,72.60593784454241,#4D1628
5799,526,743,6,2,91.06338058039013,#78758D
